Correlation_Pair;Correlation_Value;Absolute_Correlation
bearish_ask_ratio <-> bearish_imnbScore_score;-0.4873;0.4873
VolCandleMeanxRatio <-> vol_volatility_score;0.4556;0.4556
VolCandleMeanxRatio <-> bullish_absorption_intensity_repeat_count_special;-0.4525;0.4525
bearish_ask_ratio <-> bear_imbalance_high_2;-0.4480;0.4480
bearish_ask_ratio <-> bearish_extrem_abs_ratio_special_extrem;-0.2785;0.2785
bearish_ask_ratio <-> bearish_askBigStand_abs_ratio_abv_special;-0.2510;0.2510
bearish_ask_ratio <-> bullish_abs_diff_blw;0.1371;0.1371
bearish_ask_ratio <-> bullish_ask_abs_ratio_blw;0.1328;0.1328
bearish_ask_ratio <-> bearish_bidBigHigh_abs_ratio_abv_special;0.1083;0.1083
bearish_ask_ratio <-> bullish_bid_abs_ratio_blw;-0.1060;0.1060
bearish_ask_ratio <-> bullish_continuation_vs_reversal_extrem;nan;nan
bearish_ask_ratio <-> bullish_continuation_vs_reversal_special_extrem;nan;nan
bearish_ask_ratio <-> bearish_repeat_ticks_ratio_special_extrem;-0.2285;0.2285
bearish_ask_ratio <-> bearish_repeat_ticks_ratio_extrem;0.0902;0.0902
bearish_ask_ratio <-> bullish_repeat_ticks_ratio_extrem;nan;nan
bearish_ask_ratio <-> bullish_repeat_ticks_ratio_special_extrem;nan;nan
bearish_ask_ratio <-> bearish_big_trade_imbalance_extrem;0.4467;0.4467
bearish_ask_ratio <-> bull_imbalance_high_1;0.4331;0.4331
bearish_ask_ratio <-> bear_imbalance_high_3;-0.4023;0.4023
bearish_ask_ratio <-> bullish_extrem_vs_rest_activity_special_extrem;-0.3838;0.3838
VolCandleMeanxRatio <-> bullish_absorption_score;0.3642;0.3642
bearish_ask_ratio <-> bull_imbalance_high_2;0.3597;0.3597
bearish_ask_ratio <-> bear_imbalance_low_1;-0.3419;0.3419
VolCandleMeanxRatio <-> naked_poc_dist_below;0.3411;0.3411
bearish_ask_ratio <-> bear_imbalance_low_0;-0.3288;0.3288
VolCandleMeanxRatio <-> bullish_imbalance_evolution;0.3199;0.3199
bearish_ask_ratio <-> bear_imbalance_low_2;-0.3028;0.3028
bearish_ask_ratio <-> bull_imbalance_high_0;0.2923;0.2923
bearish_ask_ratio <-> bull_imbalance_low_3;0.2796;0.2796
bearish_ask_ratio <-> bearish_continuation_vs_reversal_special_extrem;-0.2785;0.2785
VolCandleMeanxRatio <-> bullish_asc_dsc_ratio;0.2710;0.2710
bearish_ask_ratio <-> bull_imbalance_low_2;0.2701;0.2701
VolCandleMeanxRatio <-> bearish_market_context_score;-0.2619;0.2619
VolCandleMeanxRatio <-> bullish_dsc_ask_bid_imbalance;-0.2604;0.2604
VolCandleMeanxRatio <-> bearish_dsc_ask_bid_imbalance;-0.2425;0.2425
VolCandleMeanxRatio <-> bearish_dsc_dynamics;-0.2423;0.2423
VolCandleMeanxRatio <-> bearish_dsc_ask_bid_delta_imbalance;0.2305;0.2305
VolCandleMeanxRatio <-> bearish_imbalance_evolution;0.2111;0.2111
VolCandleMeanxRatio <-> bearish_absorption_intensity_repeat_count;0.2043;0.2043
bearish_ask_ratio <-> bear_imbalance_high_1;-0.2025;0.2025
VolCandleMeanxRatio <-> absorption_intensity_repeat_bearish_vol;0.1915;0.1915
VolCandleMeanxRatio <-> bearish_big_trade_ratio_special_extrem;-0.1909;0.1909
VolCandleMeanxRatio <-> bearish_big_trade_ratio2_special_extrem;-0.1909;0.1909
VolCandleMeanxRatio <-> bearish_big_trade_imbalance_special_extrem;-0.1904;0.1904
VolCandleMeanxRatio <-> bearish_asc_dsc_ratio;0.1761;0.1761
VolCandleMeanxRatio <-> bearish_asc_dynamics;0.1613;0.1613
VolCandleMeanxRatio <-> bearish_asc_ask_bid_imbalance;0.1613;0.1613
VolCandleMeanxRatio <-> bullish_repeatAskBid_ratio;0.1604;0.1604
bearish_ask_ratio <-> bull_imbalance_low_1;0.1545;0.1545
bearish_ask_ratio <-> bearish_askBigHigh_abs_ratio_abv_special;-0.1498;0.1498
VolCandleMeanxRatio <-> bullish_asc_ask_bid_delta_imbalance;0.1485;0.1485
VolCandleMeanxRatio <-> bearish_big_trade_ratio_extrem;0.1457;0.1457
bearish_ask_ratio <-> bullish_bid_ratio;-0.1440;0.1440
VolCandleMeanxRatio <-> extrem_zone_significance_bearish_extrem;-0.1413;0.1413
VolCandleMeanxRatio <-> bearish_asc_dsc_ratio_special;-0.1398;0.1398
VolCandleMeanxRatio <-> price_volume_dynamic;0.1386;0.1386
VolCandleMeanxRatio <-> bearish_price_dynamics_comparison_6Tick;-0.1355;0.1355
bearish_ask_ratio <-> bullish_ask_ratio;0.1326;0.1326
VolCandleMeanxRatio <-> bearish_repeatAskBid_ratio;0.1252;0.1252
VolCandleMeanxRatio <-> extrem_asc_ratio_bearish_extrem;-0.1226;0.1226
VolCandleMeanxRatio <-> bearish_absorption_ratio;-0.1168;0.1168
VolCandleMeanxRatio <-> bearish_big_trade_ratio2_extrem;0.1069;0.1069
bearish_ask_ratio <-> bullish_ask_score;0.1012;0.1012
bearish_ask_ratio <-> finished_auction_high;0.1009;0.1009
VolCandleMeanxRatio <-> bullish_dsc_ask_bid_delta_imbalance;0.1003;0.1003
bearish_ask_ratio <-> bearish_big_trade_ratio_extrem;0.0874;0.0874
bearish_ask_ratio <-> bullish_imnbScore_score;0.0844;0.0844
VolCandleMeanxRatio <-> bearish_ticks_imbalance_6Tick;0.0817;0.0817
VolCandleMeanxRatio <-> bearish_continuation_vs_reversal_special_extrem;-0.0805;0.0805
VolCandleMeanxRatio <-> bearish_extrem_dsc_ratio_extrem;-0.0783;0.0783
bearish_ask_ratio <-> finished_auction_low;-0.0774;0.0774
bearish_ask_ratio <-> bearish_big_trade_imbalance_special_extrem;-0.0759;0.0759
VolCandleMeanxRatio <-> bearish_repeat_ticks_ratio_6Tick;0.0756;0.0756
bearish_ask_ratio <-> bearish_big_trade_ratio_special_extrem;-0.0755;0.0755
VolCandleMeanxRatio <-> bearish_repeat_ticks_ratio_special_extrem;-0.0752;0.0752
VolCandleMeanxRatio <-> bearish_absorption_intensity_repeat_count_special;-0.0698;0.0698
VolCandleMeanxRatio <-> bearish_repeat_ticks_imbalance_6Tick;0.0682;0.0682
VolCandleMeanxRatio <-> extrem_ask_bid_imbalance_bearish_special_extrem;-0.0679;0.0679
VolCandleMeanxRatio <-> bearish_asc_ask_bid_delta_imbalance;0.0655;0.0655
VolCandleMeanxRatio <-> bearish_repeat_ticks_ratio_extrem;0.0641;0.0641
VolCandleMeanxRatio <-> bearish_seller_pressure_6Tick;0.0631;0.0631
VolCandleMeanxRatio <-> bearish_relatif_ratio_6Tick;-0.0561;0.0561
VolCandleMeanxRatio <-> bearish_absorption_6Tick;-0.0549;0.0549
VolCandleMeanxRatio <-> bearish_activity_bid_ask_ratio_6Tick;0.0545;0.0545
bearish_ask_ratio <-> bearish_extrem_zone_volume_ratio_extrem;0.0534;0.0534
VolCandleMeanxRatio <-> bearish_combined_pressure;-0.0456;0.0456
VolCandleMeanxRatio <-> bearish_buyer_pressure_6Tick;-0.0424;0.0424
VolCandleMeanxRatio <-> bullish_market_context_score;0.0346;0.0346
VolCandleMeanxRatio <-> bearish_big_trade_imbalance_extrem;0.0301;0.0301
bearish_ask_ratio <-> bullish_bidBigStand_abs_ratio_blw;-0.0274;0.0274
VolCandleMeanxRatio <-> extrem_asc_dsc_comparison_bearish_extrem;0.0269;0.0269
bearish_ask_ratio <-> bearish_bidBigStand_abs_ratio_abv_special;0.0245;0.0245
bearish_ask_ratio <-> bearish_extrem_vs_rest_activity_extrem;0.0230;0.0230
bearish_ask_ratio <-> bullish_bigStand_abs_diff_blw;0.0227;0.0227
VolCandleMeanxRatio <-> bearish_absorption_ratio_special;-0.0219;0.0219
VolCandleMeanxRatio <-> naked_poc_dist_above;0.0200;0.0200
bearish_ask_ratio <-> bearish_ask_score;-0.0186;0.0186
bearish_ask_ratio <-> bullish_bid_score;0.0162;0.0162
VolCandleMeanxRatio <-> absorption_intensity_repeat_bullish_vol;0.0119;0.0119
VolCandleMeanxRatio <-> extrem_ask_bid_imbalance_bearish_extrem;0.0097;0.0097
VolCandleMeanxRatio <-> bullish_combined_pressure;0.0081;0.0081
bearish_ask_ratio <-> bullish_askBigStand_abs_ratio_blw;-0.0037;0.0037
VolCandleMeanxRatio <-> bearish_relatifDelta_ratio_6Tick;-0.0030;0.0030
bearish_ask_ratio <-> bullish_askBigHigh_abs_ratio_blw;-0.0020;0.0020
VolCandleMeanxRatio <-> bullish_absorption_intensity_repeat_count;0.0007;0.0007
bearish_ask_ratio <-> bullish_big_trade_ratio_extrem;nan;nan
bearish_ask_ratio <-> bullish_big_trade_ratio_special_extrem;nan;nan
bearish_ask_ratio <-> bullish_big_trade_imbalance_extrem;nan;nan
bearish_ask_ratio <-> bullish_big_trade_imbalance_special_extrem;nan;nan
bearish_ask_ratio <-> bearish_asc_ask_bid_delta_imbalance;0.7676;0.7676
bearish_ask_ratio <-> bearish_asc_dynamics;0.7130;0.7130
bearish_ask_ratio <-> bearish_dsc_ask_bid_delta_imbalance;0.6563;0.6563
bearish_ask_ratio <-> extrem_asc_ratio_bullish_extrem;nan;nan
bearish_ask_ratio <-> extrem_dsc_ratio_bullish_extrem;nan;nan
bearish_ask_ratio <-> extrem_zone_significance_bullish_extrem;nan;nan
bearish_ask_ratio <-> extrem_ask_bid_imbalance_bullish;nan;nan
bearish_ask_ratio <-> extrem_ask_bid_imbalance_bullish_special_extrem;nan;nan
bearish_ask_ratio <-> extrem_asc_dsc_comparison_bullish_extrem;nan;nan
bearish_ask_ratio <-> bullish_big_trade_ratio2_extrem;nan;nan
bearish_ask_ratio <-> bullish_big_trade_ratio2_extrem_special;nan;nan
bearish_ask_ratio <-> absorption_intensity_repeat_bearish_vol;0.9040;0.9040
bearish_ask_ratio <-> bearish_absorption_intensity_repeat_count;0.8122;0.8122
bearish_ask_ratio <-> bearish_imbalance_evolution;0.7287;0.7287
bearish_ask_ratio <-> bearish_asc_ask_bid_imbalance;0.7130;0.7130
bearish_ask_ratio <-> bearish_dsc_dynamics;-0.6486;0.6486
bearish_ask_ratio <-> bearish_dsc_ask_bid_imbalance;-0.6480;0.6480
bearish_ask_ratio <-> bearish_asc_dsc_ratio;0.5437;0.5437
bearish_ask_ratio <-> extrem_ask_bid_imbalance_bearish_extrem;0.4182;0.4182
bearish_ask_ratio <-> extrem_asc_ratio_bearish_extrem;0.4098;0.4098
bearish_ask_ratio <-> bullish_absorption_intensity_repeat_count_special;-0.3450;0.3450
bearish_ask_ratio <-> bullish_asc_dsc_ratio_special;-0.3409;0.3409
bearish_ask_ratio <-> bullish_absorption_ratio_special;-0.3409;0.3409
bearish_ask_ratio <-> bearish_extrem_dsc_ratio_extrem;-0.3200;0.3200
bearish_ask_ratio <-> bearish_asc_dsc_ratio_special;-0.3165;0.3165
bearish_ask_ratio <-> count_AbvBlw_asym_ratio;-0.3134;0.3134
bearish_ask_ratio <-> count_blw_tot_ratio;0.3134;0.3134
bearish_ask_ratio <-> count_abv_tot_ratio;-0.3134;0.3134
bearish_ask_ratio <-> extrem_asc_dsc_comparison_bearish_extrem;0.3116;0.3116
bearish_ask_ratio <-> bearish_absorption_intensity_repeat_count_special;-0.2721;0.2721
bearish_ask_ratio <-> bearish_absorption_ratio;-0.2443;0.2443
bearish_ask_ratio <-> bearish_repeatAskBid_ratio;0.2272;0.2272
bearish_ask_ratio <-> extrem_zone_significance_bearish_extrem;0.1815;0.1815
bearish_ask_ratio <-> extrem_ask_bid_imbalance_bearish_special_extrem;-0.1684;0.1684
bearish_ask_ratio <-> bullish_imbalance_evolution;0.1111;0.1111
bearish_ask_ratio <-> bullish_absorption_intensity_repeat_count;-0.1027;0.1027
bearish_ask_ratio <-> bullish_dsc_ask_bid_delta_imbalance;0.1021;0.1021
bearish_ask_ratio <-> bullish_dsc_ask_bid_imbalance;-0.1011;0.1011
bearish_ask_ratio <-> bullish_asc_ask_bid_imbalance;0.1009;0.1009
bearish_ask_ratio <-> bearish_big_trade_ratio2_special_extrem;-0.0755;0.0755
bearish_ask_ratio <-> bearish_big_trade_ratio2_extrem;0.0565;0.0565
bearish_ask_ratio <-> bearish_absorption_ratio_special;0.0433;0.0433
bearish_ask_ratio <-> bullish_volume_ratio_6Tick;nan;nan
bearish_ask_ratio <-> bullish_relatif_ratio_6Tick;nan;nan
bearish_ask_ratio <-> bearish_relatifDelta_ratio_6Tick;-0.1606;0.1606
bearish_ask_ratio <-> bearish_relatif_ratio_6Tick;0.1312;0.1312
bearish_ask_ratio <-> bearish_volume_ratio_6Tick;0.0337;0.0337
bearish_ask_ratio <-> bullish_absorption_ratio;0.0284;0.0284
bearish_ask_ratio <-> bullish_relatifDelta_ratio_6Tick;nan;nan
bearish_ask_ratio <-> bullish_buyer_pressure_6Tick;nan;nan
bearish_ask_ratio <-> bullish_seller_pressure_6Tick;nan;nan
bearish_ask_ratio <-> bearish_absorption_6Tick_special;-0.1566;0.1566
bearish_ask_ratio <-> bearish_seller_pressure_6Tick;-0.1352;0.1352
bearish_ask_ratio <-> bearish_absorption_6Tick;0.1312;0.1312
bearish_ask_ratio <-> bullish_asc_ask_bid_delta_imbalance;0.1199;0.1199
bearish_ask_ratio <-> bearish_buyer_pressure_6Tick;0.1137;0.1137
bearish_ask_ratio <-> absorption_intensity_repeat_bullish_vol;-0.1063;0.1063
bearish_ask_ratio <-> bullish_dsc_dynamics;-0.1011;0.1011
bearish_ask_ratio <-> bullish_asc_dynamics;0.1010;0.1010
bearish_ask_ratio <-> bullish_asc_dsc_ratio;0.0284;0.0284
bearish_ask_ratio <-> bullish_repeatAskBid_ratio;0.0284;0.0284
bearish_ask_ratio <-> bullish_absorption_6Tick;nan;nan
bearish_ask_ratio <-> bullish_absorption_6Tick_special;nan;nan
bearish_ask_ratio <-> bullish_repeat_ticks_ratio_6Tick;nan;nan
bearish_ask_ratio <-> bullish_price_dynamics_comparison_6Tick;nan;nan
bearish_ask_ratio <-> bullish_price_dynamics_comparison_6Tick_special;nan;nan
bearish_ask_ratio <-> bullish_activity_ask_bid_ratio_6Tick;nan;nan
bearish_ask_ratio <-> bullish_repeat_ticks_imbalance_6Tick;nan;nan
bearish_ask_ratio <-> bullish_ticks_imbalance_6Tick;nan;nan
bearish_bid_ratio <-> bearish_abs_diff_abv;-0.9569;0.9569
bearish_bid_ratio <-> bearish_bid_abs_ratio_abv;0.9154;0.9154
bearish_bid_ratio <-> bearish_ask_abs_ratio_abv;-0.8785;0.8785
bearish_bid_ratio <-> imbalance_score_high;0.6767;0.6767
bearish_bid_ratio <-> bearish_bid_score;0.5823;0.5823
bearish_bid_ratio <-> bearish_imnbScore_score;0.5089;0.5089
bearish_bid_ratio <-> imbalance_score_low;-0.4516;0.4516
bearish_bid_ratio <-> bear_imbalance_high_2;0.4352;0.4352
bearish_bid_ratio <-> bull_imbalance_high_1;-0.4292;0.4292
bearish_bid_ratio <-> bearish_bigStand_abs_diff_abv;-0.4247;0.4247
bearish_bid_ratio <-> bear_imbalance_high_3;0.3989;0.3989
bearish_bid_ratio <-> bull_imbalance_high_2;-0.3536;0.3536
bearish_bid_ratio <-> bear_imbalance_low_1;0.3492;0.3492
bearish_bid_ratio <-> bear_imbalance_low_2;0.3350;0.3350
bearish_bid_ratio <-> bull_imbalance_high_0;-0.3315;0.3315
bearish_bid_ratio <-> bullish_askBigStand_abs_ratio_blw_special;0.2906;0.2906
bearish_bid_ratio <-> bear_imbalance_low_0;0.2793;0.2793
bearish_bid_ratio <-> bull_imbalance_low_3;-0.2771;0.2771
bearish_bid_ratio <-> bearish_askBigStand_abs_ratio_abv;-0.2667;0.2667
bearish_bid_ratio <-> bull_imbalance_low_2;-0.2631;0.2631
bearish_bid_ratio <-> bear_imbalance_high_1;0.2360;0.2360
bearish_bid_ratio <-> bearish_bidBigStand_abs_ratio_abv;0.2223;0.2223
bearish_bid_ratio <-> bearish_bidBigStand_abs_ratio_abv_special;-0.1873;0.1873
bearish_ask_ratio <-> bearish_price_dynamics_comparison_6Tick_special;-0.1532;0.1532
bearish_ask_ratio <-> bearish_absorption_score;0.1530;0.1530
bearish_ask_ratio <-> bearish_market_context_score;0.1415;0.1415
bearish_bid_ratio <-> finished_auction_high;-0.1264;0.1264
bearish_bid_ratio <-> bullish_abs_diff_blw;-0.1255;0.1255
bearish_ask_ratio <-> bearish_activity_bid_ask_ratio_6Tick;-0.1247;0.1247
bearish_bid_ratio <-> bull_imbalance_low_1;-0.1228;0.1228
bearish_bid_ratio <-> bullish_ask_ratio;-0.1224;0.1224
bearish_bid_ratio <-> bullish_ask_abs_ratio_blw;-0.1197;0.1197
bearish_bid_ratio <-> bullish_bid_ratio;0.1193;0.1193
bearish_bid_ratio <-> bullish_bid_abs_ratio_blw;0.0994;0.0994
bearish_ask_ratio <-> naked_poc_dist_below;0.0958;0.0958
bearish_ask_ratio <-> vol_volatility_score;0.0901;0.0901
bearish_bid_ratio <-> bullish_ask_score;-0.0899;0.0899
bearish_ask_ratio <-> bullish_absorption_score;-0.0890;0.0890
bearish_ask_ratio <-> bearish_repeat_ticks_ratio_6Tick;-0.0823;0.0823
bearish_bid_ratio <-> bullish_imnbScore_score;-0.0759;0.0759
bearish_ask_ratio <-> bullish_market_context_score;0.0551;0.0551
bearish_ask_ratio <-> bearish_ticks_imbalance_6Tick;-0.0540;0.0540
bearish_ask_ratio <-> bearish_repeat_ticks_imbalance_6Tick;-0.0477;0.0477
bearish_bid_ratio <-> finished_auction_low;0.0461;0.0461
bearish_ask_ratio <-> bearish_price_dynamics_comparison_6Tick;0.0406;0.0406
bearish_bid_ratio <-> bearish_askBigStand_abs_ratio_abv_special;0.0376;0.0376
bearish_ask_ratio <-> price_volume_dynamic;0.0263;0.0263
bearish_ask_ratio <-> bearish_combined_pressure;0.0182;0.0182
bearish_bid_ratio <-> bullish_bid_score;-0.0132;0.0132
bearish_ask_ratio <-> bullish_combined_pressure;0.0116;0.0116
bearish_bid_ratio <-> bearish_ask_score;-0.0090;0.0090
bearish_bid_ratio <-> bullish_askBigStand_abs_ratio_blw;0.0042;0.0042
bearish_ask_ratio <-> naked_poc_dist_above;0.0022;0.0022
bearish_bid_ratio <-> bullish_extrem_revIntensity_ratio_extrem;nan;nan
bearish_bid_ratio <-> bullish_extrem_zone_volume_ratio_extrem;nan;nan
bearish_bid_ratio <-> bullish_extrem_pressure_ratio_extrem;nan;nan
bearish_bid_ratio <-> bullish_extrem_pressure_ratio_special_extrem;nan;nan
bearish_bid_ratio <-> bullish_extrem_abs_ratio_extrem;nan;nan
bearish_bid_ratio <-> bullish_extrem_abs_ratio_special_extrem;nan;nan
bearish_bid_ratio <-> bearish_extrem_vs_rest_activity_special_extrem;nan;nan
bearish_bid_ratio <-> bullish_extrem_vs_rest_activity_extrem;nan;nan
bearish_bid_ratio <-> bearish_continuation_vs_reversal_extrem;-0.6006;0.6006
bearish_bid_ratio <-> bullish_continuation_vs_reversal_extrem;nan;nan
bearish_bid_ratio <-> bullish_continuation_vs_reversal_special_extrem;nan;nan
bearish_bid_ratio <-> bullish_repeat_ticks_ratio_extrem;nan;nan
bearish_bid_ratio <-> bullish_repeat_ticks_ratio_special_extrem;nan;nan
bearish_bid_ratio <-> bullish_big_trade_ratio_extrem;nan;nan
bearish_bid_ratio <-> bullish_big_trade_ratio_special_extrem;nan;nan
bearish_bid_ratio <-> bullish_big_trade_imbalance_extrem;nan;nan
bearish_bid_ratio <-> bullish_big_trade_imbalance_special_extrem;nan;nan
bearish_bid_ratio <-> bearish_asc_ask_bid_delta_imbalance;-0.7580;0.7580
bearish_bid_ratio <-> bearish_imbalance_evolution;-0.7134;0.7134
bearish_bid_ratio <-> bearish_dsc_dynamics;0.6805;0.6805
bearish_bid_ratio <-> bearish_dsc_ask_bid_imbalance;0.6794;0.6794
bearish_bid_ratio <-> bearish_asc_dynamics;-0.6610;0.6610
bearish_bid_ratio <-> bearish_asc_ask_bid_imbalance;-0.6610;0.6610
bearish_bid_ratio <-> bearish_dsc_ask_bid_delta_imbalance;-0.6480;0.6480
bearish_bid_ratio <-> bearish_extrem_revIntensity_ratio_extrem;-0.6221;0.6221
bearish_bid_ratio <-> bearish_asc_dsc_ratio;-0.5406;0.5406
bearish_bid_ratio <-> bearish_extrem_pressure_ratio_extrem;0.5312;0.5312
bearish_bid_ratio <-> extrem_ask_bid_imbalance_bearish_extrem;-0.4555;0.4555
bearish_bid_ratio <-> bearish_big_trade_imbalance_extrem;-0.4479;0.4479
bearish_bid_ratio <-> bearish_extrem_dsc_ratio_extrem;0.3792;0.3792
bearish_bid_ratio <-> bearish_extrem_abs_ratio_extrem;-0.3731;0.3731
bearish_bid_ratio <-> extrem_asc_dsc_comparison_bearish_extrem;-0.3181;0.3181
bearish_bid_ratio <-> bullish_extrem_vs_rest_activity_special_extrem;0.2992;0.2992
bearish_bid_ratio <-> bullish_askBigHigh_abs_ratio_blw_special;0.2906;0.2906
bearish_bid_ratio <-> bearish_extrem_pressure_ratio_special_extrem;-0.2704;0.2704
bearish_bid_ratio <-> bullish_asc_dsc_ratio_special;0.2650;0.2650
bearish_bid_ratio <-> bullish_bidBigStand_abs_ratio_blw_special;0.2649;0.2649
bearish_bid_ratio <-> bullish_bidBigHigh_abs_ratio_blw_special;0.2649;0.2649
bearish_bid_ratio <-> bearish_bigHigh_abs_diff_abv;-0.2611;0.2611
bearish_bid_ratio <-> bearish_asc_dsc_ratio_special;0.1860;0.1860
bearish_bid_ratio <-> bearish_askBigHigh_abs_ratio_abv;-0.1734;0.1734
bearish_bid_ratio <-> bearish_bidBigHigh_abs_ratio_abv;0.1469;0.1469
bearish_bid_ratio <-> bearish_askBigHigh_abs_ratio_abv_special;0.1405;0.1405
bearish_bid_ratio <-> bearish_bidBigHigh_abs_ratio_abv_special;-0.1332;0.1332
bearish_bid_ratio <-> bullish_imbalance_evolution;-0.0894;0.0894
bearish_bid_ratio <-> bullish_asc_dynamics;-0.0871;0.0871
bearish_bid_ratio <-> bullish_asc_ask_bid_imbalance;-0.0871;0.0871
bearish_bid_ratio <-> bullish_dsc_dynamics;0.0758;0.0758
bearish_bid_ratio <-> bullish_dsc_ask_bid_imbalance;0.0758;0.0758
bearish_bid_ratio <-> bearish_big_trade_ratio_extrem;-0.0751;0.0751
bearish_bid_ratio <-> bearish_extrem_abs_ratio_special_extrem;0.0542;0.0542
bearish_bid_ratio <-> bearish_continuation_vs_reversal_special_extrem;0.0542;0.0542
bearish_bid_ratio <-> bearish_big_trade_imbalance_special_extrem;0.0473;0.0473
bearish_bid_ratio <-> bearish_big_trade_ratio_special_extrem;0.0467;0.0467
bearish_bid_ratio <-> bearish_repeat_ticks_ratio_extrem;-0.0342;0.0342
bearish_bid_ratio <-> bullish_bidBigStand_abs_ratio_blw;0.0290;0.0290
bearish_bid_ratio <-> bullish_bigStand_abs_diff_blw;-0.0229;0.0229
bearish_bid_ratio <-> bullish_asc_dsc_ratio;-0.0197;0.0197
bearish_bid_ratio <-> bullish_bidBigHigh_abs_ratio_blw;0.0158;0.0158
bearish_bid_ratio <-> bullish_bigHigh_abs_diff_blw;-0.0124;0.0124
bearish_bid_ratio <-> bearish_extrem_vs_rest_activity_extrem;0.0073;0.0073
bearish_bid_ratio <-> bearish_repeat_ticks_ratio_special_extrem;0.0035;0.0035
bearish_bid_ratio <-> bearish_extrem_zone_volume_ratio_extrem;0.0023;0.0023
bearish_bid_ratio <-> bullish_askBigHigh_abs_ratio_blw;0.0022;0.0022
bearish_bid_ratio <-> extrem_asc_ratio_bullish_extrem;nan;nan
bearish_bid_ratio <-> extrem_dsc_ratio_bullish_extrem;nan;nan
bearish_bid_ratio <-> extrem_zone_significance_bullish_extrem;nan;nan
bearish_bid_ratio <-> extrem_ask_bid_imbalance_bullish;nan;nan
bearish_bid_ratio <-> extrem_ask_bid_imbalance_bullish_special_extrem;nan;nan
bearish_bid_ratio <-> extrem_asc_dsc_comparison_bullish_extrem;nan;nan
bearish_bid_ratio <-> bullish_absorption_ratio_special;0.2650;0.2650
bearish_bid_ratio <-> bullish_big_trade_ratio2_extrem;nan;nan
bearish_bid_ratio <-> bullish_big_trade_ratio2_extrem_special;nan;nan
bearish_bid_ratio <-> absorption_intensity_repeat_bearish_vol;-0.7903;0.7903
bearish_bid_ratio <-> bearish_absorption_intensity_repeat_count;-0.7332;0.7332
bearish_bid_ratio <-> extrem_asc_ratio_bearish_extrem;-0.4146;0.4146
bearish_bid_ratio <-> bullish_absorption_intensity_repeat_count_special;0.2642;0.2642
bearish_bid_ratio <-> count_AbvBlw_asym_ratio;0.2516;0.2516
bearish_bid_ratio <-> count_blw_tot_ratio;-0.2516;0.2516
bearish_bid_ratio <-> count_abv_tot_ratio;0.2516;0.2516
bearish_bid_ratio <-> bearish_absorption_ratio;0.2430;0.2430
bearish_bid_ratio <-> extrem_zone_significance_bearish_extrem;-0.1929;0.1929
bearish_bid_ratio <-> bearish_absorption_ratio_special;-0.1194;0.1194
bearish_bid_ratio <-> bullish_absorption_intensity_repeat_count;0.0994;0.0994
bearish_bid_ratio <-> bullish_dsc_ask_bid_delta_imbalance;-0.0813;0.0813
bearish_bid_ratio <-> bearish_repeatAskBid_ratio;0.0397;0.0397
bearish_bid_ratio <-> bullish_repeatAskBid_ratio;-0.0212;0.0212
